barcode	gene_id	normalized_count
TCGA-A6-5659-01A-01R-1653-07	AFF1|4299	1974.6208
TCGA-A6-5659-01A-01R-1653-07	AFF2|2334	2.5556
TCGA-A6-5659-01A-01R-1653-07	AFF3|3899	20.0188
TCGA-A6-5659-01A-01R-1653-07	AFF4|27125	1362.1306
TCGA-A6-5659-01A-01R-1653-07	AFG3L1|172	248.7443
TCGA-A6-5659-01A-01R-1653-07	AFG3L2|10939	1180.9263
TCGA-A6-5659-01A-01R-1653-07	AFMID|125061	605.2494
TCGA-A6-5659-01A-01R-1653-07	AFM|173	0
TCGA-A6-5659-01A-01R-1653-07	AFP|174	.8519
TCGA-A6-5659-01A-01R-1653-07	AFTPH|54812	1857.9155
TCGA-A6-5659-01A-01R-1653-07	AG2|387763	295.5968
TCGA-A6-5659-01A-01R-1653-07	AGAP11|119385	7.6668
TCGA-A6-5659-01A-01R-1653-07	AGAP1|116987	578.4157
TCGA-A6-5659-01A-01R-1653-07	AGAP2|116986	23.6477
TCGA-A6-5659-01A-01R-1653-07	AGAP3|116988	1775.7106
TCGA-A6-5659-01A-01R-1653-07	AGAP4|119016	129.4833
TCGA-A6-5659-01A-01R-1653-07	AGAP5|729092	20.7855
TCGA-A6-5659-01A-01R-1653-07	AGAP6|414189	101.3718
TCGA-A6-5659-01A-01R-1653-07	AGAP7|653268	2.5556
TCGA-A6-5659-01A-01R-1653-07	AGAP8|728404	9.7964
TCGA-A6-5659-01A-01R-1653-07	AGA|175	691.7136
TCGA-A6-5659-01A-01R-1653-07	AGBL1|123624	0
TCGA-A6-5659-01A-01R-1653-07	AGBL2|79841	3.8334
TCGA-A6-5659-01A-01R-1653-07	AGBL3|340351	1.2778
TCGA-A6-5659-01A-01R-1653-07	AGBL4|84871	1.7037
TCGA-A6-5659-01A-01R-1653-07	AGBL5|60509	703.2223
TCGA-A6-5659-01A-01R-1653-07	AGER|177	8.9446
TCGA-A6-5659-01A-01R-1653-07	AGFG1|3267	2047.8811
TCGA-A6-5659-01A-01R-1653-07	AGFG2|3268	775.6222
TCGA-A6-5659-01A-01R-1653-07	AGGF1|55109	704.0656
TCGA-A6-5659-01A-01R-1653-07	AGK|55750	1046.089
TCGA-A6-5659-01A-01R-1653-07	AGL|178	609.9347
TCGA-A6-5659-01A-01R-1653-07	AGMAT|79814	873.5866
TCGA-A6-5659-01A-01R-1653-07	AGPAT1|10554	1690.6136
TCGA-A6-5659-01A-01R-1653-07	AGPAT2|10555	1556.7815
TCGA-A6-5659-01A-01R-1653-07	AGPAT3|56894	1794.8775
TCGA-A6-5659-01A-01R-1653-07	AGPAT4|56895	51.1118
TCGA-A6-5659-01A-01R-1653-07	AGPAT5|55326	749.6404
TCGA-A6-5659-01A-01R-1653-07	AGPAT6|137964	1576.8003
TCGA-A6-5659-01A-01R-1653-07	AGPAT9|84803	103.9274
TCGA-A6-5659-01A-01R-1653-07	AGPHD1|123688	43.0191
TCGA-A6-5659-01A-01R-1653-07	AGPS|8540	1576.8003
TCGA-A6-5659-01A-01R-1653-07	AGR2|10551	8671.124
TCGA-A6-5659-01A-01R-1653-07	AGR3|155465	41.3154
TCGA-A6-5659-01A-01R-1653-07	AGRN|375790	3185.9715
TCGA-A6-5659-01A-01R-1653-07	AGRP|181	.4259
TCGA-A6-5659-01A-01R-1653-07	AGTPBP1|23287	504.3035
TCGA-A6-5659-01A-01R-1653-07	AGTR1|185	11.9261
TCGA-A6-5659-01A-01R-1653-07	AGTR2|186	2.5556
TCGA-A6-5659-01A-01R-1653-07	AGTRAP|57085	428.0617
TCGA-A6-5659-01A-01R-1653-07	AGT|183	437.8581
TCGA-A6-5659-01A-01R-1653-07	AGXT2L1|64850	0
TCGA-A6-5659-01A-01R-1653-07	AGXT2L2|85007	173.1925
TCGA-A6-5659-01A-01R-1653-07	AGXT2|64902	0
TCGA-A6-5659-01A-01R-1653-07	AGXT|189	24.7041
TCGA-A6-5659-01A-01R-1653-07	AHCTF1|25909	1385.9828
TCGA-A6-5659-01A-01R-1653-07	AHCYL1|10768	2797.5215
TCGA-A6-5659-01A-01R-1653-07	AHCYL2|23382	1009.4589
TCGA-A6-5659-01A-01R-1653-07	AHCY|191	14445.4844
TCGA-A6-5659-01A-01R-1653-07	AHDC1|27245	404.2095
TCGA-A6-5659-01A-01R-1653-07	AHI1|54806	390.5797
TCGA-A6-5659-01A-01R-1653-07	AHNAK2|113146	411.4503
TCGA-A6-5659-01A-01R-1653-07	AHNAK|79026	9897.3823
TCGA-A6-5659-01A-01R-1653-07	AHRR|57491	24.2781
TCGA-A6-5659-01A-01R-1653-07	AHR|196	1344.2415
TCGA-A6-5659-01A-01R-1653-07	AHSA1|10598	3173.6195
TCGA-A6-5659-01A-01R-1653-07	AHSA2|130872	190.3916
TCGA-A6-5659-01A-01R-1653-07	AHSG|197	0
TCGA-A6-5659-01A-01R-1653-07	AHSP|51327	0
TCGA-A6-5659-01A-01R-1653-07	AICDA|57379	0
TCGA-A6-5659-01A-01R-1653-07	AIDA|64853	1010.7367
TCGA-A6-5659-01A-01R-1653-07	AIF1L|83543	53.6674
TCGA-A6-5659-01A-01R-1653-07	AIF1|199	175.0581
TCGA-A6-5659-01A-01R-1653-07	AIFM1|9131	4574.9358
TCGA-A6-5659-01A-01R-1653-07	AIFM2|84883	789.678
TCGA-A6-5659-01A-01R-1653-07	AIFM3|150209	339.3954
TCGA-A6-5659-01A-01R-1653-07	AIG1|51390	759.0109
TCGA-A6-5659-01A-01R-1653-07	AIM1L|55057	216.3735
TCGA-A6-5659-01A-01R-1653-07	AIM1|202	1405.1497
TCGA-A6-5659-01A-01R-1653-07	AIM2|9447	14.9076
TCGA-A6-5659-01A-01R-1653-07	AIMP1|9255	1706.1133
TCGA-A6-5659-01A-01R-1653-07	AIMP2|7965	781.7343
TCGA-A6-5659-01A-01R-1653-07	AIPL1|23746	0
TCGA-A6-5659-01A-01R-1653-07	AIP|9049	761.9924
TCGA-A6-5659-01A-01R-1653-07	AIRE|326	0
TCGA-A6-5659-01A-01R-1653-07	AJAP1|55966	1.7037
TCGA-A6-5659-01A-01R-1653-07	AK1|203	496.2108
TCGA-A6-5659-01A-01R-1653-07	AK2|204	2745.9837
TCGA-A6-5659-01A-01R-1653-07	AK3L1|205	640.1758
TCGA-A6-5659-01A-01R-1653-07	AK3|50808	3003.2467
TCGA-A6-5659-01A-01R-1653-07	AK5|26289	3.8334
TCGA-A6-5659-01A-01R-1653-07	AK7|122481	42.5932
TCGA-A6-5659-01A-01R-1653-07	AKAP10|11216	244.485
TCGA-A6-5659-01A-01R-1653-07	AKAP11|11215	1641.9679
TCGA-A6-5659-01A-01R-1653-07	AKAP12|9590	641.4536
TCGA-A6-5659-01A-01R-1653-07	AKAP13|11214	1736.0989
TCGA-A6-5659-01A-01R-1653-07	AKAP14|158798	3.8334
TCGA-A6-5659-01A-01R-1653-07	AKAP1|8165	5163.5739
TCGA-A6-5659-01A-01R-1653-07	AKAP2|11217	573.0489
TCGA-A6-5659-01A-01R-1653-07	AKAP3|10566	13.2039
TCGA-A6-5659-01A-01R-1653-07	AKAP4|8852	0
TCGA-A6-5659-01A-01R-1653-07	AKAP5|9495	60.0564
TCGA-A6-5659-01A-01R-1653-07	AKAP6|9472	69.8529
TCGA-A6-5659-01A-01R-1653-07	AKAP7|9465	191.6694
TCGA-A6-5659-01A-01R-1653-07	AKAP8L|26993	874.0125
TCGA-A6-5659-01A-01R-1653-07	AKAP8|10270	753.8997
TCGA-A6-5659-01A-01R-1653-07	AKAP9|10142	1502.2622
TCGA-A6-5659-01A-01R-1653-07	AKD1|221264	178.4655
TCGA-A6-5659-01A-01R-1653-07	AKIRIN1|79647	1217.7396
TCGA-A6-5659-01A-01R-1653-07	AKIRIN2|55122	786.6964
TCGA-A6-5659-01A-01R-1653-07	AKNAD1|254268	20.449
TCGA-A6-5659-01A-01R-1653-07	AKNA|80709	722.8066
TCGA-A6-5659-01A-01R-1653-07	AKR1A1|10327	2452.9425
TCGA-A6-5659-01A-01R-1653-07	AKR1B10|57016	89.8717
TCGA-A6-5659-01A-01R-1653-07	AKR1B15|441282	.4259
TCGA-A6-5659-01A-01R-1653-07	AKR1B1|231	195.5028
TCGA-A6-5659-01A-01R-1653-07	AKR1C1|1645	41.3154
TCGA-A6-5659-01A-01R-1653-07	AKR1C2|1646	52.8156
TCGA-A6-5659-01A-01R-1653-07	AKR1C3|8644	853.5678
TCGA-A6-5659-01A-01R-1653-07	AKR1C4|1109	1.7037
TCGA-A6-5659-01A-01R-1653-07	AKR1CL1|340811	0
TCGA-A6-5659-01A-01R-1653-07	AKR1D1|6718	0
TCGA-A6-5659-01A-01R-1653-07	AKR1E2|83592	37.482
TCGA-A6-5659-01A-01R-1653-07	AKR7A2|8574	992.4216
TCGA-A6-5659-01A-01R-1653-07	AKR7A3|22977	506.4332
TCGA-A6-5659-01A-01R-1653-07	AKR7L|246181	62.1861
TCGA-A6-5659-01A-01R-1653-07	AKT1S1|84335	1600.2266
TCGA-A6-5659-01A-01R-1653-07	AKT1|207	3550.1434
TCGA-A6-5659-01A-01R-1653-07	AKT2|208	2840.1147
TCGA-A6-5659-01A-01R-1653-07	AKT3|10000	140.5576
TCGA-A6-5659-01A-01R-1653-07	AKTIP|64400	535.354
TCGA-A6-5659-01A-01R-1653-07	ALAD|210	867.6235
TCGA-A6-5659-01A-01R-1653-07	ALAS1|211	1106.1455
TCGA-A6-5659-01A-01R-1653-07	ALAS2|212	2.1297
TCGA-A6-5659-01A-01R-1653-07	ALB|213	.4259
TCGA-A6-5659-01A-01R-1653-07	ALCAM|214	1574.2447
TCGA-A6-5659-01A-01R-1653-07	ALDH16A1|126133	651.2501
TCGA-A6-5659-01A-01R-1653-07	ALDH18A1|5832	3309.4918
TCGA-A6-5659-01A-01R-1653-07	ALDH1A1|216	328.8195
TCGA-A6-5659-01A-01R-1653-07	ALDH1A2|8854	4.2593
TCGA-A6-5659-01A-01R-1653-07	ALDH1A3|220	656.3314
TCGA-A6-5659-01A-01R-1653-07	ALDH1B1|219	5410.1885
TCGA-A6-5659-01A-01R-1653-07	ALDH1L1|10840	.8519
TCGA-A6-5659-01A-01R-1653-07	ALDH1L2|160428	189.1138
TCGA-A6-5659-01A-01R-1653-07	ALDH2|217	4574.5099
TCGA-A6-5659-01A-01R-1653-07	ALDH3A1|218	147.3725
TCGA-A6-5659-01A-01R-1653-07	ALDH3A2|224	986.4586
TCGA-A6-5659-01A-01R-1653-07	ALDH3B1|221	432.321
TCGA-A6-5659-01A-01R-1653-07	ALDH3B2|222	0
TCGA-A6-5659-01A-01R-1653-07	ALDH4A1|8659	861.2345
TCGA-A6-5659-01A-01R-1653-07	ALDH5A1|7915	694.6951
TCGA-A6-5659-01A-01R-1653-07	ALDH6A1|4329	244.1442
TCGA-A6-5659-01A-01R-1653-07	ALDH7A1|501	1245.8512
TCGA-A6-5659-01A-01R-1653-07	ALDH8A1|64577	.8519
TCGA-A6-5659-01A-01R-1653-07	ALDH9A1|223	2231.4578
TCGA-A6-5659-01A-01R-1653-07	ALDOA|226	24586.4999
TCGA-A6-5659-01A-01R-1653-07	ALDOB|229	1239.8881
TCGA-A6-5659-01A-01R-1653-07	ALDOC|230	948.9765
TCGA-A6-5659-01A-01R-1653-07	ALG10B|144245	129.0574
TCGA-A6-5659-01A-01R-1653-07	ALG10|84920	123.5203
TCGA-A6-5659-01A-01R-1653-07	ALG11|440138	19.5929
TCGA-A6-5659-01A-01R-1653-07	ALG12|79087	500.4701
TCGA-A6-5659-01A-01R-1653-07	ALG13|79868	863.3642
TCGA-A6-5659-01A-01R-1653-07	ALG14|199857	253.0036
TCGA-A6-5659-01A-01R-1653-07	ALG1L2|644974	1.2778
TCGA-A6-5659-01A-01R-1653-07	ALG1L|200810	98.1646
TCGA-A6-5659-01A-01R-1653-07	ALG1|56052	1034.7891
TCGA-A6-5659-01A-01R-1653-07	ALG2|85365	867.6235
TCGA-A6-5659-01A-01R-1653-07	ALG3|10195	1224.5546
TCGA-A6-5659-01A-01R-1653-07	ALG5|29880	1201.1283
TCGA-A6-5659-01A-01R-1653-07	ALG6|29929	383.7647
TCGA-A6-5659-01A-01R-1653-07	ALG8|79053	716.4177
TCGA-A6-5659-01A-01R-1653-07	ALG9|79796	505.1554
TCGA-A6-5659-01A-01R-1653-07	ALKBH1|8846	268.7631
TCGA-A6-5659-01A-01R-1653-07	ALKBH2|121642	327.9677
TCGA-A6-5659-01A-01R-1653-07	ALKBH3|221120	433.1729
TCGA-A6-5659-01A-01R-1653-07	ALKBH4|54784	332.6529
TCGA-A6-5659-01A-01R-1653-07	ALKBH5|54890	1148.3127
TCGA-A6-5659-01A-01R-1653-07	ALKBH6|84964	138.4279
TCGA-A6-5659-01A-01R-1653-07	ALKBH7|84266	554.1376
TCGA-A6-5659-01A-01R-1653-07	ALKBH8|91801	170.3728
TCGA-A6-5659-01A-01R-1653-07	ALK|238	0
TCGA-A6-5659-01A-01R-1653-07	ALLC|55821	.4259
TCGA-A6-5659-01A-01R-1653-07	ALMS1P|200420	2.9815
TCGA-A6-5659-01A-01R-1653-07	ALMS1|7840	736.4365
TCGA-A6-5659-01A-01R-1653-07	ALOX12B|242	.4259
TCGA-A6-5659-01A-01R-1653-07	ALOX12P2|245	.4259
TCGA-A6-5659-01A-01R-1653-07	ALOX12|239	.8519
TCGA-A6-5659-01A-01R-1653-07	ALOX15B|247	2.5556
TCGA-A6-5659-01A-01R-1653-07	ALOX15|246	9.7964
TCGA-A6-5659-01A-01R-1653-07	ALOX5AP|241	159.7245
TCGA-A6-5659-01A-01R-1653-07	ALOX5|240	101.3718
TCGA-A6-5659-01A-01R-1653-07	ALOXE3|59344	.4259
TCGA-A6-5659-01A-01R-1653-07	ALPI|248	7.6668
TCGA-A6-5659-01A-01R-1653-07	ALPK1|80216	443.3952
TCGA-A6-5659-01A-01R-1653-07	ALPK2|115701	19.1669
TCGA-A6-5659-01A-01R-1653-07	ALPK3|57538	227.8736
TCGA-A6-5659-01A-01R-1653-07	ALPL|249	34.5005
TCGA-A6-5659-01A-01R-1653-07	ALPPL2|251	.8519
TCGA-A6-5659-01A-01R-1653-07	ALPP|250	.4259
TCGA-A6-5659-01A-01R-1653-07	ALS2CL|259173	167.3913
TCGA-A6-5659-01A-01R-1653-07	ALS2CR11|151254	2.9815
TCGA-A6-5659-01A-01R-1653-07	ALS2CR12|130540	1.7037
TCGA-A6-5659-01A-01R-1653-07	ALS2CR4|65062	345.4309
TCGA-A6-5659-01A-01R-1653-07	ALS2CR8|79800	113.7238
TCGA-A6-5659-01A-01R-1653-07	ALS2|57679	474.9142
TCGA-A6-5659-01A-01R-1653-07	ALX1|8092	0
TCGA-A6-5659-01A-01R-1653-07	ALX3|257	10.6483
TCGA-A6-5659-01A-01R-1653-07	ALX4|60529	0
TCGA-A6-5659-01A-01R-1653-07	AMAC1L2|83650	0
TCGA-A6-5659-01A-01R-1653-07	AMAC1L3|643664	0
TCGA-A6-5659-01A-01R-1653-07	AMAC1|146861	0
TCGA-A6-5659-01A-01R-1653-07	AMACR|23600	2881.4301
TCGA-A6-5659-01A-01R-1653-07	AMBN|258	0
TCGA-A6-5659-01A-01R-1653-07	AMBP|259	48.1303
TCGA-A6-5659-01A-01R-1653-07	AMBRA1|55626	746.2329
TCGA-A6-5659-01A-01R-1653-07	AMD1|262	3395.1041
TCGA-A6-5659-01A-01R-1653-07	AMDHD1|144193	.4259
TCGA-A6-5659-01A-01R-1653-07	AMDHD2|51005	59.4984
TCGA-A6-5659-01A-01R-1653-07	AMELX|265	18.3151
TCGA-A6-5659-01A-01R-1653-07	AMELY|266	0
TCGA-A6-5659-01A-01R-1653-07	AMFR|267	2581.148
TCGA-A6-5659-01A-01R-1653-07	AMHR2|269	0
TCGA-A6-5659-01A-01R-1653-07	AMH|268	42.1673
TCGA-A6-5659-01A-01R-1653-07	AMICA1|120425	70.2788
TCGA-A6-5659-01A-01R-1653-07	AMIGO1|57463	95.4088
TCGA-A6-5659-01A-01R-1653-07	AMIGO2|347902	336.9122
TCGA-A6-5659-01A-01R-1653-07	AMIGO3|386724	39.6117
TCGA-A6-5659-01A-01R-1653-07	AMMECR1L|83607	1015.4219
TCGA-A6-5659-01A-01R-1653-07	AMMECR1|9949	1106.1455
TCGA-A6-5659-01A-01R-1653-07	AMN1|196394	87.742
TCGA-A6-5659-01A-01R-1653-07	AMN|81693	131.1871
TCGA-A6-5659-01A-01R-1653-07	AMOTL1|154810	298.5783
TCGA-A6-5659-01A-01R-1653-07	AMOTL2|51421	1227.1101
TCGA-A6-5659-01A-01R-1653-07	AMOT|154796	1049.9224
TCGA-A6-5659-01A-01R-1653-07	AMPD1|270	2.5556
TCGA-A6-5659-01A-01R-1653-07	AMPD2|271	1266.7218
TCGA-A6-5659-01A-01R-1653-07	AMPD3|272	255.1333
TCGA-A6-5659-01A-01R-1653-07	AMPH|273	12.352
TCGA-A6-5659-01A-01R-1653-07	AMTN|401138	0
TCGA-A6-5659-01A-01R-1653-07	AMT|275	135.3697
TCGA-A6-5659-01A-01R-1653-07	AMY1A|276	1.2778
TCGA-A6-5659-01A-01R-1653-07	AMY2A|279	0
TCGA-A6-5659-01A-01R-1653-07	AMY2B|280	53.1819
TCGA-A6-5659-01A-01R-1653-07	AMZ1|155185	2.5556
TCGA-A6-5659-01A-01R-1653-07	AMZ2P1|201283	171.6506
TCGA-A6-5659-01A-01R-1653-07	AMZ2|51321	1658.5793
TCGA-A6-5659-01A-01R-1653-07	ANAPC10|10393	209.9845
TCGA-A6-5659-01A-01R-1653-07	ANAPC11|51529	1329.3338
TCGA-A6-5659-01A-01R-1653-07	ANAPC13|25847	999.7349
TCGA-A6-5659-01A-01R-1653-07	ANAPC16|119504	1522.281
TCGA-A6-5659-01A-01R-1653-07	ANAPC1|64682	1267.5737
TCGA-A6-5659-01A-01R-1653-07	ANAPC2|29882	466.8215
TCGA-A6-5659-01A-01R-1653-07	ANAPC4|29945	287.0782
TCGA-A6-5659-01A-01R-1653-07	ANAPC5|51433	2753.6505
TCGA-A6-5659-01A-01R-1653-07	ANAPC7|51434	1284.185
TCGA-A6-5659-01A-01R-1653-07	ANGEL1|23357	1278.222
TCGA-A6-5659-01A-01R-1653-07	ANGEL2|90806	578.8416
TCGA-A6-5659-01A-01R-1653-07	ANGPT1|284	60.9083
TCGA-A6-5659-01A-01R-1653-07	ANGPT2|285	158.8726
TCGA-A6-5659-01A-01R-1653-07	ANGPT4|51378	0
TCGA-A6-5659-01A-01R-1653-07	ANGPTL1|9068	48.9822
TCGA-A6-5659-01A-01R-1653-07	ANGPTL2|23452	541.3596
TCGA-A6-5659-01A-01R-1653-07	ANGPTL3|27329	.4259
TCGA-A6-5659-01A-01R-1653-07	ANGPTL4|51129	51.1118
TCGA-A6-5659-01A-01R-1653-07	ANGPTL5|253935	.4259
TCGA-A6-5659-01A-01R-1653-07	ANGPTL6|83854	1.5547
TCGA-A6-5659-01A-01R-1653-07	ANGPTL7|10218	0
TCGA-A6-5659-01A-01R-1653-07	ANG|283	506.3054
TCGA-A6-5659-01A-01R-1653-07	ANK1|286	7.2408
TCGA-A6-5659-01A-01R-1653-07	ANK2|287	64.3157
TCGA-A6-5659-01A-01R-1653-07	ANK3|288	580.9713
TCGA-A6-5659-01A-01R-1653-07	ANKAR|150709	22.1485
TCGA-A6-5659-01A-01R-1653-07	ANKDD1A|348094	16.6113
TCGA-A6-5659-01A-01R-1653-07	ANKFN1|162282	17.0373
TCGA-A6-5659-01A-01R-1653-07	ANKFY1|51479	826.3081
TCGA-A6-5659-01A-01R-1653-07	ANKHD1-EIF4EBP3|404734	373.372
TCGA-A6-5659-01A-01R-1653-07	ANKHD1|54882	1860.8544
TCGA-A6-5659-01A-01R-1653-07	ANKH|56172	3175.3232
TCGA-A6-5659-01A-01R-1653-07	ANKIB1|54467	1467.7617
TCGA-A6-5659-01A-01R-1653-07	ANKK1|255239	5.963
TCGA-A6-5659-01A-01R-1653-07	ANKLE1|126549	2.5556
TCGA-A6-5659-01A-01R-1653-07	ANKLE2|23141	1240.74
TCGA-A6-5659-01A-01R-1653-07	ANKMY1|51281	232.133
TCGA-A6-5659-01A-01R-1653-07	ANKMY2|57037	517.5074
TCGA-A6-5659-01A-01R-1653-07	ANKRA2|57763	275.1521
TCGA-A6-5659-01A-01R-1653-07	ANKRD10|55608	1461.2535
TCGA-A6-5659-01A-01R-1653-07	ANKRD11|29123	2741.8863
TCGA-A6-5659-01A-01R-1653-07	ANKRD12|23253	373.5424
TCGA-A6-5659-01A-01R-1653-07	ANKRD13A|88455	700.2322
TCGA-A6-5659-01A-01R-1653-07	ANKRD13B|124930	227.8736
TCGA-A6-5659-01A-01R-1653-07	ANKRD13C|81573	429.7654
TCGA-A6-5659-01A-01R-1653-07	ANKRD13D|338692	203.5955
TCGA-A6-5659-01A-01R-1653-07	ANKRD16|54522	175.484
TCGA-A6-5659-01A-01R-1653-07	ANKRD17|26057	3186.3974
TCGA-A6-5659-01A-01R-1653-07	ANKRD19|138649	45.5747
TCGA-A6-5659-01A-01R-1653-07	ANKRD1|27063	.4259
TCGA-A6-5659-01A-01R-1653-07	ANKRD20A3|441425	4.2593
TCGA-A6-5659-01A-01R-1653-07	ANKRD20A4|728747	.8519
TCGA-A6-5659-01A-01R-1653-07	ANKRD20B|729171	2.5556
TCGA-A6-5659-01A-01R-1653-07	ANKRD22|118932	955.7915
TCGA-A6-5659-01A-01R-1653-07	ANKRD23|200539	20.4447
TCGA-A6-5659-01A-01R-1653-07	ANKRD24|170961	11.5002
TCGA-A6-5659-01A-01R-1653-07	ANKRD26P1|124149	.4259
TCGA-A6-5659-01A-01R-1653-07	ANKRD26|22852	163.9838
TCGA-A6-5659-01A-01R-1653-07	ANKRD27|84079	1621.9491
TCGA-A6-5659-01A-01R-1653-07	ANKRD28|23243	916.6057
TCGA-A6-5659-01A-01R-1653-07	ANKRD29|147463	11.0742
TCGA-A6-5659-01A-01R-1653-07	ANKRD2|26287	.8519
TCGA-A6-5659-01A-01R-1653-07	ANKRD30A|91074	0
TCGA-A6-5659-01A-01R-1653-07	ANKRD30B|374860	0
TCGA-A6-5659-01A-01R-1653-07	ANKRD31|256006	.4259
TCGA-A6-5659-01A-01R-1653-07	ANKRD32|84250	112.0201
TCGA-A6-5659-01A-01R-1653-07	ANKRD33|341405	.4259
TCGA-A6-5659-01A-01R-1653-07	ANKRD34A|284615	10.6483
TCGA-A6-5659-01A-01R-1653-07	ANKRD34B|340120	0
TCGA-A6-5659-01A-01R-1653-07	ANKRD34C|390616	.4259
TCGA-A6-5659-01A-01R-1653-07	ANKRD35|148741	11.5002
TCGA-A6-5659-01A-01R-1653-07	ANKRD36BP1|84832	63.8898
TCGA-A6-5659-01A-01R-1653-07	ANKRD36B|57730	12.352
TCGA-A6-5659-01A-01R-1653-07	ANKRD36|375248	58.7786
TCGA-A6-5659-01A-01R-1653-07	ANKRD37|353322	326.3747
TCGA-A6-5659-01A-01R-1653-07	ANKRD39|51239	162.706
TCGA-A6-5659-01A-01R-1653-07	ANKRD40|91369	1241.1659
TCGA-A6-5659-01A-01R-1653-07	ANKRD42|338699	158.4467
TCGA-A6-5659-01A-01R-1653-07	ANKRD43|134548	199.3362
TCGA-A6-5659-01A-01R-1653-07	ANKRD44|91526	18.3151
TCGA-A6-5659-01A-01R-1653-07	ANKRD45|339416	2.1297
TCGA-A6-5659-01A-01R-1653-07	ANKRD46|157567	415.5606
TCGA-A6-5659-01A-01R-1653-07	ANKRD49|54851	293.4672
TCGA-A6-5659-01A-01R-1653-07	ANKRD50|57182	879.1237
TCGA-A6-5659-01A-01R-1653-07	ANKRD52|283373	1175.5724
TCGA-A6-5659-01A-01R-1653-07	ANKRD53|79998	4.2593
TCGA-A6-5659-01A-01R-1653-07	ANKRD54|129138	288.7819
TCGA-A6-5659-01A-01R-1653-07	ANKRD55|79722	.4259
TCGA-A6-5659-01A-01R-1653-07	ANKRD56|345079	278.1336
TCGA-A6-5659-01A-01R-1653-07	ANKRD57|65124	862.5123
TCGA-A6-5659-01A-01R-1653-07	ANKRD58|347454	28.9634
TCGA-A6-5659-01A-01R-1653-07	ANKRD5|63926	677.6578
TCGA-A6-5659-01A-01R-1653-07	ANKRD6|22881	22.945
TCGA-A6-5659-01A-01R-1653-07	ANKRD7|56311	0
TCGA-A6-5659-01A-01R-1653-07	ANKRD9|122416	89.8717
TCGA-A6-5659-01A-01R-1653-07	ANKS1A|23294	1497.577
TCGA-A6-5659-01A-01R-1653-07	ANKS1B|56899	3.4075
TCGA-A6-5659-01A-01R-1653-07	ANKS3|124401	199.7621
TCGA-A6-5659-01A-01R-1653-07	ANKS4B|257629	1711.8208
TCGA-A6-5659-01A-01R-1653-07	ANKS6|203286	833.549
TCGA-A6-5659-01A-01R-1653-07	ANKZF1|55139	698.1026
TCGA-A6-5659-01A-01R-1653-07	ANLN|54443	1632.1715
TCGA-A6-5659-01A-01R-1653-07	ANO10|55129	776.4741
TCGA-A6-5659-01A-01R-1653-07	ANO1|55107	121.8166
TCGA-A6-5659-01A-01R-1653-07	ANO2|57101	3.8334
TCGA-A6-5659-01A-01R-1653-07	ANO3|63982	.8519
TCGA-A6-5659-01A-01R-1653-07	ANO4|121601	2.9815
TCGA-A6-5659-01A-01R-1653-07	ANO5|203859	8.9446
TCGA-A6-5659-01A-01R-1653-07	ANO6|196527	1993.7878
TCGA-A6-5659-01A-01R-1653-07	ANO7|50636	23.0003
TCGA-A6-5659-01A-01R-1653-07	ANO8|57719	93.2791
TCGA-A6-5659-01A-01R-1653-07	ANO9|338440	708.3249
TCGA-A6-5659-01A-01R-1653-07	ANP32A|8125	3159.1378
TCGA-A6-5659-01A-01R-1653-07	ANP32B|10541	5364.1878
TCGA-A6-5659-01A-01R-1653-07	ANP32C|23520	8.9446
TCGA-A6-5659-01A-01R-1653-07	ANP32D|23519	0
TCGA-A6-5659-01A-01R-1653-07	ANP32E|81611	959.6248
TCGA-A6-5659-01A-01R-1653-07	ANPEP|290	287.93
TCGA-A6-5659-01A-01R-1653-07	ANTXR1|84168	1773.5809
TCGA-A6-5659-01A-01R-1653-07	ANTXR2|118429	1560.6149
TCGA-A6-5659-01A-01R-1653-07	ANTXRL|195977	0
TCGA-A6-5659-01A-01R-1653-07	ANUBL1|93550	91.5754
TCGA-A6-5659-01A-01R-1653-07	ANXA10|11199	0
TCGA-A6-5659-01A-01R-1653-07	ANXA11|311	4487.1938
TCGA-A6-5659-01A-01R-1653-07	ANXA13|312	214.6697
TCGA-A6-5659-01A-01R-1653-07	ANXA1|301	676.806
TCGA-A6-5659-01A-01R-1653-07	ANXA2P1|303	110.3164
TCGA-A6-5659-01A-01R-1653-07	ANXA2P2|304	5538.82
TCGA-A6-5659-01A-01R-1653-07	ANXA2P3|305	29.3893
TCGA-A6-5659-01A-01R-1653-07	ANXA2|302	15074.1601
TCGA-A6-5659-01A-01R-1653-07	ANXA3|306	3607.6442
TCGA-A6-5659-01A-01R-1653-07	ANXA4|307	5135.0364
TCGA-A6-5659-01A-01R-1653-07	ANXA5|308	3424.0675
TCGA-A6-5659-01A-01R-1653-07	ANXA6|309	2288.5327
TCGA-A6-5659-01A-01R-1653-07	ANXA7|310	2720.4278
TCGA-A6-5659-01A-01R-1653-07	ANXA8L1|728113	0
TCGA-A6-5659-01A-01R-1653-07	ANXA8L2|244	0
TCGA-A6-5659-01A-01R-1653-07	ANXA8|653145	1.2778
TCGA-A6-5659-01A-01R-1653-07	ANXA9|8416	100.52
TCGA-A6-5659-01A-01R-1653-07	AOAH|313	414.4319
TCGA-A6-5659-01A-01R-1653-07	AOC2|314	5.963
